Enter text here, select options and click the "Remove Duplicate Lines" button from above.
Duplicate text removal is only between content on new lines and duplicate text within the same line will not be removed.
The line order/sorting will not be affected other than subsequent duplicate lines being deleted.
Check the "Case sensitive." checkbox for case sensitive matching of duplicate line removal.
Check the "Remove empty lines." checkbox to remove/delete all blank/empty lines.
Check the "Display removed." checkbox to save removed lines. Lines are prefixed with removal information for reference.

Example:
Click the "Remove Duplicate Lines" button and watch these duplicate lines become one.

Note: For files too large to successfully load into this text field, use the "Big File Tool" link below.
Privacy of Daidversion,idJDM,idBN,valeurComparaison,repJDM,sensBN,defBN
2,1745427,00028582n,1075,dragon>reptile@fr,WIKI:FR:dragon_(mythologie)
2,1745426,16322764n,719,dragon>pigeon@fr,WIKIDATA:FR:dragon
2,233911,00028589n,1042,dragon>soldat@fr,WIKI:FR:dragon_(militaire)
2,1745425,03301745n,540,dragon>voilier@fr,WIKI:FR:Dragon_(voilier)
2,233911,04897132n,1206,dragon>soldat@fr,WIKI:FR:Dragon_(Empire_russe)
2,240893,00028155n,1453,volaille>basse-cour@fr,WIKI:FR:volaille
2,240894,00028155n,686,volaille>cuisine@fr,WIKI:FR:volaille
2,240892,00028155n,1060,volaille>oiseau@fr,WIKI:FR:volaille
2,240892,00010606n,1059,volaille>oiseau@fr,OMWN:FR:oiseau
2,240893,00018268n,2872,volaille>basse-cour@fr,OMWN:FR:poule
2,240892,00018268n,554,volaille>oiseau@fr,OMWN:FR:poule
2,245910,00070821n,619,ombre>peinture@fr,OMWIKI:FR:nuance
2,245909,00040368n,1200,ombre>spectre@fr,WIKI:FR:fantôme
2,245906,16159070n,661,ombre>poisson@fr,WIKI:FR:Thymallus
2,245907,00025235n,906,ombre>obscurité@fr,OMWN:FR:obscurité
2,245906,03743456n,796,ombre>poisson@fr,WIKI:FR:Ombre_commun
2,233003,00041311n,2307,orque>épaulard@fr,WIKI:FR:orque
2,233004,01625372n,1444,orque>orc@fr,WIKI:FR:orque_(créature)
2,233003,00038938n,661,orque>épaulard@fr,OMWN:FR:orcinus
2,218242,03361108n,1478,poule>sport@fr,WIKI:FR:Poule_(sport)
2,218239,00010607n,672,poule>terme d'affection@fr,WIKT:FR:jeune_fille
2,236510,00058795n,2444,vieille>ancien@fr,OMWN:FR:vieux
2,236511,04765131n,709,vieille>poisson@fr,WIKI:FR:Vieille_(poisson)
2,236510,00058844n,1404,vieille>ancien@fr,OMWIKI:FR:grand-mère
2,4306203,00058844n,1500,vieille>mère@fr,OMWIKI:FR:grand-mère
2,248866,03885535n,754,mégère>papillon@fr,WIKI:FR:Lasiommata_megera
2,248865,00080045n,504,mégère>femme@fr,WIKI:FR:virago
2,248865,00009694n,571,mégère>femme@fr,OMWIKI:FR:sorcière
2,241197,00031942n,700,tarentule>araignée@fr,WIKI:FR:Lycosa_tarantula
2,218962,15862632n,527,rouget>poisson@fr,WIKI:FR:Rouget
2,225128,00036886n,1637,fourrure>vêtement@fr,OMWIKI:FR:manteau_de_fourrure
2,225129,14264110n,1121,fourrure>héraldique@fr,WIKI:FR:Fourrure_(héraldique)
2,225127,00036882n,2240,fourrure>peau@fr,WIKI:FR:fourrure
2,225128,00036882n,1930,fourrure>vêtement@fr,WIKI:FR:fourrure
2,225127,00044002n,856,fourrure>peau@fr,OMWN:FR:cuir
2,228418,00056890n,1726,nasique>singe@fr,WIKI:FR:nasalis_larvatus
2,228419,00056890n,599,nasique>poisson@fr,WIKI:FR:nasalis_larvatus
2,228419,15796293n,1923,nasique>poisson@fr,WIKI:FR:Nasique_(poisson)
2,233263,00648696n,780,roue>supplice@fr,WIKI:FR:Roue_(supplice)
2,2945281,00648696n,958,roue>rouelle@fr,WIKI:FR:Roue_(supplice)
2,233264,00010632n,1614,roue>paon@fr,WIKI:FR:paon
2,261769,00049156n,978,lionne>félin@fr,WIKI:FR:lion
2,247193,00029274n,809,boulot>travail@fr,WIKT:FR:bûcheur
2,241206,00064468n,1271,cabane>prison@fr,WIKI:FR:prison
2,241205,00051834n,1419,cabane>construction@fr,WIKI:FR:Cabane
2,241206,00019832n,1333,cabane>prison@fr,OMWIKI:FR:prison
2,229373,00022877n,1460,tôle ondulée>piste@fr,WIKI:FR:tôle_ondulée
2,229372,00022877n,1868,tôle ondulée>tôle@fr,WIKI:FR:tôle_ondulée
2,217780,00028057n,1144,niche>chien@fr,WIKI:FR:chenil
2,217779,00057625n,1557,niche>renfoncement@fr,WIKI:FR:niche_(architecture)
2,3680721,00010369n,825,myrtille>fruit@fr,WIKI:FR:myrtille
2,3680722,00010369n,983,myrtille>plante@fr,WIKI:FR:myrtille
2,3680721,00011569n,788,myrtille>fruit@fr,WIKI:FR:bleuet_(fruit)
2,3680721,00010371n,975,myrtille>fruit@fr,OMWN:FR:myrtille
2,3230081,00023276n,2316,bon>document@fr,OMWN:FR:bon
2,3230081,00023275n,1544,bon>document@fr,OMWN:FR:bon
2,224173,03288907n,1090,bon>formule@fr,WIKI:FR:Coupon_de_réduction
2,3230081,03288907n,1850,bon>document@fr,WIKI:FR:Coupon_de_réduction
2,267429,04892879n,1227,externe>étudiant en médecine@fr,WIKI:FR:Externat_de_médecine
2,267430,04892879n,1068,externe>élève@fr,WIKI:FR:Externat_de_médecine
2,234110,03723681n,1410,blouson noir>blouson@fr,WIKI:FR:Blouson_noir_(sous-culture)
2,234111,03723681n,1230,blouson noir>voyou@fr,WIKI:FR:Blouson_noir_(sous-culture)
2,234110,00013838n,1245,blouson noir>blouson@fr,OMWN:FR:loubard
2,234111,00013838n,1386,blouson noir>voyou@fr,OMWN:FR:loubard
2,233115,00075454n,1442,suspension>amortisseur@fr,WIKI:FR:Suspension_de_véhicule
2,233113,00839691n,693,suspension>suspendre@fr,WIKI:FR:Suspension_(modification_corporelle)
2,435852,00051229n,1041,limbes>religion@fr,WIKI:FR:Limbes
2,4345291,03008209n,874,lignée>série@fr,WIKI:FR:Lignée_(Angel)
2,325010,00060099n,907,presto>musique@fr,WIKI:FR:tempo
2,233316,04772185n,618,masque>protection@fr,WIKI:FR:Masque_de_paintball
2,3173103,04772185n,816,masque>escrime@fr,WIKI:FR:Masque_de_paintball
2,233316,00053639n,860,masque>protection@fr,WIKI:FR:masque_(spectacle_baroque)
2,233314,00053637n,1122,masque>expression@fr,WIKI:FR:masque
2,233316,00053637n,579,masque>protection@fr,WIKI:FR:masque
2,245167,00053637n,1028,masque>cosmétique@fr,WIKI:FR:masque
2,3173104,00053637n,908,masque>médecine@fr,WIKI:FR:masque
2,3173100,03236329n,942,masque>informatique@fr,WIKIDATA:FR:masque
2,244005,00033839n,999,favori>préféré@fr,WIKT:FR:favori
2,244005,00033838n,1332,favori>préféré@fr,WIKT:FR:favori
2,435857,00007184n,1271,nimbe>auréole@fr,WIKI:FR:auréole_(religion)
2,435857,04710878n,1053,nimbe>auréole@fr,WIKI:FR:Nimbe
2,4859198,04728957n,927,Pierre-Antoine>prénom@fr,WIKI:FR:Pierre-Antoine
2,3173502,00031293n,2172,équation>algèbre@fr,WIKI:FR:équation
2,262457,03526988n,784,viatique>sacrement@fr,WIKI:FR:Viatique
2,3387711,03363605n,521,puma>félin@fr,WIKI:FR:IDF_Puma
2,3387712,03837313n,777,puma>rugby@fr,WIKI:FR:Puma_(entreprise)
2,3737232,14110258n,1068,botaniste>métier@fr,WIKI:FR:Botaniste
2,214440,00024394n,2005,cumulus>nuage@fr,WIKI:FR:cumulus_(nuage)
2,630216,17359438n,554,Lydie>prénom@fr,WIKI:FR:Lydie_(prénom)
2,215993,15668692n,515,mineur>minerai@fr,OMWIKI:FR:majorité
2,215993,00055123n,1289,mineur>minerai@fr,WIKI:FR:mineur_(métier)
2,215994,00018345n,1191,mineur>jeune@fr,OMWIKI:FR:enfant
2,216977,00058183n,2509,nougat>confiserie@fr,WIKI:FR:nougat
2,229992,00080417n,795,noix>fruit@fr,OMWN:FR:noyer
2,229992,00080416n,1491,noix>fruit@fr,OMWN:FR:noix
2,229992,00058342n,630,noix>fruit@fr,WIKI:FR:Nout
2,229992,14185674n,937,noix>fruit@fr,WIKI:FR:fruit_à_coque
2,229992,00080415n,1495,noix>fruit@fr,WIKI:FR:noix
2,236041,00035883n,713,introduction>ouvrage@fr,WIKI:FR:préface_(littérature)
2,236041,00050344n,742,introduction>ouvrage@fr,WIKI:FR:Introduction_(musique)
2,236042,00050344n,742,introduction>musique@fr,WIKI:FR:Introduction_(musique)
2,236041,00047289n,1424,introduction>ouvrage@fr,WIKI:FR:introduction_(littérature)
2,236042,00047288n,777,introduction>musique@fr,WIKI:FR:Introduction_(musique)
2,219542,00025163n,1596,pellicule>cuir chevelu@fr,WIKI:FR:pellicule_(dermatologie)
2,623981,04045422n,557,Quentin>prénom@fr,WIKI:FR:Quentin_(prénom)
2,218006,00013618n,1514,sarrasin>céréale@fr,WIKI:FR:sarrasin_(plante)
2,218006,00013619n,792,sarrasin>céréale@fr,OMWN:FR:blé_noir
2,219501,00071615n,2330,silo>réservoir@fr,WIKI:FR:silo_(stockage)
2,240048,01903057n,508,isabelle>couleur@fr,WIKI:FR:Café_au_lait_(cheval)
2,240049,01903057n,1771,isabelle>cheval@fr,WIKI:FR:Café_au_lait_(cheval)
2,3731540,03882473n,1260,isabelle>cépage@fr,WIKI:FR:Isabelle_(cépage)
2,240048,00013609n,538,isabelle>couleur@fr,WIKI:FR:Isabelle_(robe)
2,240049,00013609n,2221,isabelle>cheval@fr,WIKI:FR:Isabelle_(robe)
2,269752,03654564n,900,arion>limace@fr,WIKI:FR:Arion_(mollusque)
2,262150,14944608n,1250,petite tortue>tortue@fr,WIKI:FR:Petite_tortue
2,262149,14944608n,1947,petite tortue>papillon@fr,WIKI:FR:Petite_tortue
2,4859290,15613580n,521,La Sonate à Kreutzer>film@fr,WIKI:FR:La_Sonate_à_Kreutzer_(film,_1956)
2,4859290,04791106n,564,La Sonate à Kreutzer>film@fr,WIKI:FR:La_Sonate_à_Kreutzer_(film,_1914)
2,4859291,00269844n,908,La Sonate à Kreutzer>roman@fr,WIKI:FR:La_Sonate_à_Kreutzer
2,322656,00020590n,2164,collaborateur>Seconde Guerre mondiale@fr,OMWIKI:FR:collaborateur
2,459734,00009904n,576,bénéficier>faire une plus-code@fr,OMWN:FR:aide
2,214011,00054282n,1468,membre>équation@fr,WIKIDATA:FR:élément
2,214010,00051217n,804,membre>partie@fr,WIKI:FR:membre_(anatomie)
2,214008,00051217n,865,membre>pénis@fr,WIKI:FR:membre_(anatomie)
2,214009,00051217n,1578,membre>partie du corps@fr,WIKI:FR:membre_(anatomie)
2,214008,00054278n,6227,membre>pénis@fr,WIKI:FR:pénis
2,214009,00054278n,811,membre>partie du corps@fr,WIKI:FR:pénis
2,246806,00012993n,776,élevage>activité@fr,WIKI:FR:fosterage
2,246806,00004233n,800,élevage>activité@fr,WIKI:FR:élevage
2,265783,03673466n,926,vivier>bassin@fr,WIKI:FR:Vivier
2,235207,00058801n,1485,cheval de bataille>destrier@fr,WIKT:FR:vétéran
2,235208,00058801n,1200,cheval de bataille>argument@fr,WIKT:FR:vétéran
2,235207,00080486n,1934,cheval de bataille>destrier@fr,OMWIKI:FR:cheval_de_bataille
2,235208,00080486n,1633,cheval de bataille>argument@fr,OMWIKI:FR:cheval_de_bataille
2,235207,00080485n,2062,cheval de bataille>destrier@fr,WONEF:FR:cheval_de_bataille
2,235208,00080485n,1666,cheval de bataille>argument@fr,WONEF:FR:cheval_de_bataille
2,320709,00081629n,619,OMC>organisation mondiale du commerce@fr,WIKI:FR:Organisation_mondiale_du_commerce
2,231816,04900376n,599,raid>sport@fr,WIKI:FR:Raid_(scoutisme)
2,231816,03483936n,610,raid>sport@fr,WIKI:FR:Raid_nature
2,4630451,00020348n,1275,final>dernière partie@fr,WIKI:FR:coda_(musique)
2,216732,00011687n,632,panama>toile@fr,WIKI:FR:panama_(chapeau)
2,216731,00011687n,776,panama>chapeau@fr,WIKI:FR:panama_(chapeau)
2,1644727,03087436n,925,marionnette>personnage@fr,WIKT:FR:marionnette
2,1644728,00023662n,1029,marionnette>personne sans caractère@fr,OMWN:FR:créature
2,1644727,00065254n,2115,marionnette>personnage@fr,WIKI:FR:marionnette
2,1644728,00053436n,750,marionnette>personne sans caractère@fr,OMWIKI:FR:marionnette
2,4467398,03654604n,2176,grogneur>poisson@fr,WIKI:FR:Maigre_(poisson)
2,3675963,00057845n,879,nocturne>musique@fr,WIKI:FR:nocturne_(musique)
2,3675963,03824653n,1285,nocturne>musique@fr,WIKIDATA:FR:Nocturne
2,3675963,04798358n,1054,nocturne>musique@fr,WIKI:FR:Nocturne_(label)
2,224134,00059714n,2827,ORL>oto-rhino-laryngologie@fr,WIKI:FR:oto-rhino-laryngologie
2,224135,00029375n,1142,ORL>oto-rhino-laryngologiste@fr,WIKT:FR:oto-rhino-laryngologiste
2,2352331,14902466n,777,rien>aucune chose@fr,WIKI:FR:Rien
2,2352331,00007146n,737,rien>aucune chose@fr,WIKI:FR:néant
2,630584,15931139n,828,Benjamin>prénom@fr,WIKIDATA:FR:Benjamin
2,630584,01053745n,566,Benjamin>prénom@fr,WIKIDATA:FR:Benjamin
2,245605,03315803n,688,flop>échec@fr,WIKI:FR:flop_(cinéma)
2,245605,00014183n,966,flop>échec@fr,WIKT:FR:fiasco
2,228965,00023663n,690,crèche>garderie@fr,OMWIKI:FR:crèche
2,228965,00025430n,1180,crèche>garderie@fr,WIKT:FR:garderie
2,228965,00064189n,1128,crèche>garderie@fr,WIKI:FR:Crèche_(enfant)
2,228965,00025429n,1362,crèche>garderie@fr,OMWIKI:FR:crèche
2,228965,00007652n,2314,crèche>garderie@fr,WNTR:FR:chambre_de_bébé_1.00000_0_0
2,213528,00013782n,859,bulle>édit papal@fr,WIKI:FR:bulle_pontificale
2,213529,00011187n,3304,bulle>vésicule@fr,WIKI:FR:dermatose
2,213526,00324396n,1202,bulle>bande dessinée@fr,WIKI:FR:phylactère
2,233780,00785774n,657,Malabar>île@fr,WIKI:FR:Malabar_(Indonésie)
2,233781,14910242n,940,Malabar>chewing-gum@fr,WIKI:FR:Malabar_(chewing-gum)
2,220881,02270109n,1065,diérèse>phonétique@fr,WIKI:FR:Diérèse
2,3078062,06751804n,741,coach>mentor@fr,WIKI:FR:Accompagnateur_professionnel
2,3078061,00020119n,837,coach>sport@fr,WIKI:FR:entraîneur
2,1543692,00040870n,1913,dindon>oiseau@fr,WIKI:FR:dinde
2,1543692,00054243n,910,dindon>oiseau@fr,WIKI:FR:dindon_sauvage
2,1543692,00038657n,1922,dindon>oiseau@fr,WIKI:FR:dinde
2,248874,00065875n,1998,rayonnement>radiation@fr,OMWN:FR:rayonnement
2,248874,00065874n,841,rayonnement>radiation@fr,WIKI:FR:rayonnement_ionisant
2,248874,00030219n,792,rayonnement>radiation@fr,WIKI:FR:rayonnement_électromagnétique
2,248874,00065879n,1998,rayonnement>radiation@fr,OMWN:FR:radiation
2,248874,00001124n,701,rayonnement>radiation@fr,WIKI:FR:irradiation
2,248874,00065877n,806,rayonnement>radiation@fr,WIKI:FR:Rayonnement
2,215138,00070013n,797,cachet>sceau@fr,WIKI:FR:sceau
2,215139,00070013n,626,cachet>empreinte@fr,WIKI:FR:sceau
2,215138,00057087n,616,cachet>sceau@fr,WIKI:FR:SEAL
2,215138,00014485n,1200,cachet>sceau@fr,WONEF:FR:cachet
2,323005,00040771n,848,gluten>protéine@fr,WIKI:FR:gluten
2,323006,00040771n,3460,gluten>substance@fr,WIKI:FR:gluten
2,3651836,04859815n,1136,Méline>prénom@fr,WIKI:FR:Méline_(prénom)
2,215633,00069851n,2325,tamis>passoire@fr,OMWIKI:FR:tamis
2,215635,00069851n,513,tamis>crible@fr,OMWIKI:FR:tamis
2,240054,00076457n,1106,chaud>température@fr,WIKI:FR:température
2,217235,00036953n,1185,duvet>poils@fr,OMWIKI:FR:duvet
2,217234,04824140n,1166,duvet>sac de couchage@fr,WIKI:FR:Duvet_(literie)
2,217233,00028469n,1309,duvet>plume@fr,WIKI:FR:duvet_(plumage)
2,217233,00029978n,3000,duvet>plume@fr,WONEF:FR:duvet
2,214201,00074567n,1535,couche>strate@fr,WIKI:FR:strate_(géologie)
2,214202,00020185n,839,couche>pellicule@fr,WIKI:FR:Enduction
2,214201,00050303n,816,couche>strate@fr,OMWN:FR:classe
2,214200,00026869n,1209,couche>bébé@fr,OMWIKI:FR:couche
2,267402,14265198n,586,coupé>voiture@fr,WIKI:FR:Type_de_carrosserie
2,4335579,14265198n,1085,coupé>chemin de fer@fr,WIKI:FR:Type_de_carrosserie
2,267400,00023266n,2466,coupé>escrime@fr,WIKIDATA:FR:coupé
2,267402,15620457n,516,coupé>voiture@fr,WIKI:FR:Coupé_(hippomobile)
2,1775705,03465439n,2884,indépendance>souveraineté@fr,WIKI:FR:Indépendance_(politique)
2,1775704,00046406n,2718,indépendance>liberté@fr,OMWIKI:FR:indépendance
2,1775711,02119930n,1514,indépendance>mathématiques@fr,WIKI:FR:Indépendance_(probabilités)
2,3245665,00029914n,1474,ponte>oeufs@fr,WIKI:FR:œuf_(biologie)
2,241489,00077838n,1008,voie>chemin de fer@fr,WIKI:FR:voie_ferrée
2,241485,00067976n,536,voie>route@fr,OMWN:FR:chemin
2,241486,13931565n,916,voie>technologie@fr,WIKI:FR:Voie_(véhicule)
2,241489,00016294n,1020,voie>chemin de fer@fr,OMWIKI:FR:chemin
2,642091,16278034n,521,Gonzague>prénom@fr,WIKI:FR:Gonzague
2,213736,00023459n,1595,morpion>pou@fr,WIKI:FR:Phtiriase
2,213736,00023441n,3219,morpion>pou@fr,WIKI:FR:pou_du_pubis
2,3067476,00029547n,699,érosion>dégradation@fr,WIKI:FR:érosion
2,228287,12913765n,591,sexe>genre@fr,WIKIDATA:FR:sexe
2,228289,12913765n,565,sexe>organe sexuel@fr,WIKIDATA:FR:sexe
2,228287,00037634n,607,sexe>genre@fr,WIKI:FR:sexe
2,228288,00037634n,544,sexe>rapport sexuel@fr,WIKI:FR:sexe
2,228287,02287748n,505,sexe>genre@fr,WIKI:FR:orientation_sexuelle
2,228288,02287748n,546,sexe>rapport sexuel@fr,WIKI:FR:orientation_sexuelle
2,228287,00037633n,2867,sexe>genre@fr,WIKI:FR:genre_grammatical
2,228289,00054278n,723,sexe>organe sexuel@fr,WIKI:FR:pénis
2,228288,00070772n,615,sexe>rapport sexuel@fr,OMWIKI:FR:sexe
2,228289,00067217n,681,sexe>organe sexuel@fr,WIKI:FR:organe_sexuel
2,228288,00070774n,593,sexe>rapport sexuel@fr,OMWN:FR:homosexuel
2,222388,00002196n,2720,biroute>manche à air@fr,WIKI:FR:manche_à_air
2,218717,00012352n,737,calebasse>fruit@fr,WIKIDATA:FR:Calebasse
2,264638,00032590n,2340,invention>mensonge@fr,OMWN:FR:fable
2,264637,00032590n,2000,invention>création@fr,OMWN:FR:fable
2,264639,03862606n,1051,invention>musique@fr,WIKI:FR:Invention_(musique)
2,248910,00776804n,871,traite>vache@fr,WIKI:FR:Traite_du_bétail
2,1782585,00771494n,1107,Angles>commune@fr,WIKI:FR:Salles-d'Angles
2,1782585,03675579n,1142,Angles>commune@fr,WIKI:FR:Anglès_(Espagne)
2,1782584,01416647n,1047,Angles>peuple@fr,WIKI:FR:Angles_(peuple)
2,1782585,00759840n,1094,Angles>commune@fr,WIKI:FR:Angles_(Alpes-de-Haute-Provence)
2,1782585,00790020n,1066,Angles>commune@fr,WIKI:FR:Angles_(Vendée)
2,249891,00024348n,1984,culte>vénération@fr,WIKI:FR:Dulie
2,249889,04858249n,558,culte>religion@fr,WIKI:FR:Culte_(sociologie)
2,249890,04858249n,732,culte>cérémonie@fr,WIKI:FR:Culte_(sociologie)
2,249889,00024345n,521,culte>religion@fr,WIKI:FR:Secte
2,249890,00024345n,684,culte>cérémonie@fr,WIKI:FR:Secte
2,249891,00024342n,591,culte>vénération@fr,WIKI:FR:culte
2,249891,00081651n,1027,culte>vénération@fr,OMWIKI:FR:adoration
2,249889,00032770n,1016,culte>religion@fr,OMWN:FR:foi
2,249890,00032770n,1332,culte>cérémonie@fr,OMWN:FR:foi
2,240110,00021326n,1955,semblable>identique@fr,WIKT:FR:égal
2,320550,03804881n,1176,caracole>militaire@fr,WIKI:FR:Caracole_(militaire)
2,235267,00029680n,625,valeur>prix@fr,WIKI:FR:valeur_(économie)
2,3296842,00058151n,1062,valeur>musique@fr,WIKI:FR:représentation_des_durées_en_musique
2,235269,00017855n,791,valeur>mérite@fr,WIKI:FR:Charles_Frederick_Worth
2,321963,00013868n,846,paysan>campagnard@fr,OMWN:FR:péquenaud
2,321970,00013868n,699,paysan>frustre@fr,OMWN:FR:péquenaud
2,321963,00033687n,2042,paysan>campagnard@fr,WIKI:FR:cultivateur_(métier)
2,321964,00033687n,955,paysan>monde agricole@fr,WIKI:FR:cultivateur_(métier)
2,321963,00013623n,1800,paysan>campagnard@fr,WIKI:FR:paysan
2,321964,00013623n,1323,paysan>monde agricole@fr,WIKI:FR:paysan
2,215927,00015052n,1461,campagne>militaire@fr,WIKT:FR:campagne
2,215927,00830164n,986,campagne>militaire@fr,WIKI:FR:Campagne_(Oise)
2,243495,00074900n,605,sujet>énoncé@fr,WIKT:FR:sujet
2,243492,00074900n,744,sujet>thème@fr,WIKT:FR:sujet
2,243492,00074901n,502,sujet>thème@fr,WIKI:FR:sujet_(grammaire)
2,243494,00022157n,676,sujet>philosophie@fr,WIKI:FR:sujet_(philosophie)
2,243492,00045803n,776,sujet>thème@fr,WIKI:FR:thème_(musique)
2,243494,00074905n,700,sujet>philosophie@fr,WIKI:FR:sujet_(philosophie)
2,2992320,00049357n,826,rôti>rôtir@fr,OMWN:FR:griller
2,2992320,00048373n,619,rôti>rôtir@fr,OMWN:FR:rôti
2,245758,00689461n,567,verdelet>papillon@fr,WIKI:FR:Comibaena_bajularia
2,220118,14886585n,1384,ichneumon>insecte@fr,WIKI:FR:Ichneumon
2,224981,00293431n,527,vanneau>coquillage@fr,WIKI:FR:Pétoncle_blanc
2,232542,00067624n,757,rhinocéros>mammifère@fr,WIKI:FR:rhinocéros
2,232543,00067626n,732,rhinocéros>insecte@fr,WIKI:FR:dynastinae
2,213991,00075854n,2064,punaise>clou@fr,OMWIKI:FR:semence
2,213991,00028646n,640,punaise>clou@fr,WIKI:FR:punaise_(clou)
2,213990,00013700n,749,punaise>insecte@fr,OMWIKI:FR:punaise
2,1826026,14411262n,588,avoué>justice@fr,WIKI:FR:Avoué_(France)
2,253873,05861816n,1351,lupuline>alcaloïde@fr,WIKI:FR:Lupuline
2,3636882,14172993n,1125,Ronan>prénom@fr,WIKI:FR:Ronan
2,3169697,00246503n,732,Ferrari>entreprise@fr,WIKI:FR:Ferrari_(entreprise)
2,3169697,14507146n,798,Ferrari>entreprise@fr,WIKI:FR:Ferrari_(constructeur_de_motos)
2,251074,00029596n,3356,effeuillage>striptease@fr,WIKI:FR:striptease_(spectacle)
2,218948,00005015n,1313,apparition>spectre@fr,WIKI:FR:Le_Fantôme_(bande_dessinée)
2,218948,00040368n,3415,apparition>spectre@fr,WIKI:FR:fantôme
2,218948,00005013n,2672,apparition>spectre@fr,WIKT:FR:spectre
2,239667,00023624n,615,aliénation>folie@fr,WIKT:FR:pitrerie
2,239666,02305211n,601,aliénation>perte@fr,WIKI:FR:Aliénation
2,239667,00023622n,615,aliénation>folie@fr,OMWN:FR:aberration
2,239667,00046865n,1530,aliénation>folie@fr,WIKI:FR:folie
2,239667,00046864n,738,aliénation>folie@fr,OMWN:FR:aberration
2,233438,00052672n,655,disque>informatique@fr,WIKI:FR:bande_magnétique
2,233437,00027542n,1170,disque>sport@fr,WIKI:FR:Lancer_du_disque
2,233438,00034934n,659,disque>informatique@fr,WIKI:FR:disque_dur
2,233440,00054134n,932,disque>musique@fr,OMWN:FR:musique
2,2953893,00080309n,997,oublie>gaufre@fr,WIKI:FR:Oublie
2,231309,00058342n,834,écrou>mécanique@fr,WIKI:FR:Nout
2,231310,04740468n,2476,écrou>justice@fr,WIKI:FR:Écrou_(droit)
2,312889,01526147n,1125,polonaise>musique@fr,WIKI:FR:Polonaise_(danse)
2,312890,01526147n,1375,polonaise>danse@fr,WIKI:FR:Polonaise_(danse)
2,312889,04782287n,1150,polonaise>musique@fr,WIKI:FR:Polonaise_(musique)
2,312890,04782287n,1150,polonaise>danse@fr,WIKI:FR:Polonaise_(musique)
2,312888,00063294n,640,polonaise>polonais@fr,WIKT:FR:polonais
2,218853,00006568n,1716,assurance>garantie@fr,OMWN:FR:assurance
2,218853,00006567n,1716,assurance>garantie@fr,OMWN:FR:assurance
2,218852,00006565n,2684,assurance>certitude@fr,WIKIDATA:FR:confiance_en_soi
2,2952615,00035305n,688,étage>architecture@fr,WIKI:FR:étage_(architecture)
2,325128,03220649n,672,Dzerjinski>ville@fr,WIKI:FR:Dzerjinski_(ville)
2,231577,14264110n,877,vair>fourrure@fr,WIKI:FR:Fourrure_(héraldique)
2,231578,14264110n,911,vair>héraldique@fr,WIKI:FR:Fourrure_(héraldique)
2,1924085,16273258n,765,populaire>aimé@fr,WIKI:FR:Populaire_(film)
2,238206,00034217n,1942,filament>fibrille@fr,OMWN:FR:fibrille
2,238207,17368237n,742,filament>fil@fr,WIKI:FR:Filament_(Lampe)
2,609959,14850724n,553,Sophie>prénom@fr,WIKI:FR:Sophie_(prénom)
2,2584628,00005193n,1061,intelligence>aptitude@fr,WIKI:FR:aptitude_(psychologie)
2,226549,00007951n,3253,boxon>maison close@fr,WIKI:FR:Lupanar
2,226550,00007951n,2249,boxon>désordre@fr,WIKI:FR:Lupanar
2,3714863,00781826n,1701,Miranda>prénom@fr,WIKIDATA:FR:Miranda
2,1570008,03257226n,528,Kazan>Turquie@fr,WIKI:FR:Kazan_(Ankara)
2,332730,04891017n,668,circonvolution>révolution circulaire@fr,WIKI:FR:Circonvolution
2,332730,00022392n,1370,circonvolution>révolution circulaire@fr,WIKI:FR:circonvolution_cérébrale
2,3301514,00079930n,1535,vice-royauté>dignité@fr,OMWN:FR:vice-royauté
2,3301515,00079930n,1535,vice-royauté>pays@fr,OMWN:FR:vice-royauté
2,3301514,00079929n,1630,vice-royauté>dignité@fr,WIKI:FR:vice-roi
2,3301515,00079929n,1630,vice-royauté>pays@fr,WIKI:FR:vice-roi
2,322236,00027789n,809,détresse>situation@fr,WIKI:FR:signal_de_détresse
2,215966,00027571n,759,dégoût>mépris@fr,WIKI:FR:dégoût
2,215966,00027620n,1543,dégoût>mépris@fr,WIKI:FR:dégoût
2,215965,00044817n,510,dégoût>répulsion@fr,WIKT:FR:dégoût
2,215966,00044817n,2258,dégoût>mépris@fr,WIKT:FR:dégoût
2,215966,00000298n,1862,dégoût>mépris@fr,OMWIKI:FR:aversion
2,215966,00079190n,764,dégoût>mépris@fr,WIKI:FR:dégoût
2,215966,00051704n,1523,dégoût>mépris@fr,WIKI:FR:dégoût
2,215966,00004710n,1828,dégoût>mépris@fr,OMWIKI:FR:aversion
2,3237249,04836344n,665,Farida>prénom@fr,WIKI:FR:Farida
2,253923,00027289n,1063,ambassade>mission@fr,WIKI:FR:Mission_diplomatique
2,253925,00027289n,1393,ambassade>personnel@fr,WIKI:FR:Mission_diplomatique
2,253925,00003252n,1154,ambassade>personnel@fr,OMWN:FR:ambassade
2,253925,00030471n,1777,ambassade>personnel@fr,OMWN:FR:ambassade
2,253925,16054021n,829,ambassade>personnel@fr,WIKI:FR:Ambassade
2,621697,02198285n,540,Clara>prénom@fr,WIKI:FR:Clara_(prénom)
2,269346,00066312n,557,do>instrument de musique@fr,WIKIDATA:FR:ré
2,269346,00056463n,602,do>instrument de musique@fr,OMWIKI:FR:note
2,269346,00014378n,576,do>instrument de musique@fr,WIKIDATA:FR:do
